,two_GRU_two_Linear,two_LSTM_one_CNN_two_Linear,two_LSTM_two_Linear,two_LSTM_one_Linear,two_LSTM_three_Linear,two_GRU_three_LSTM,USA
2019-50,0.1799283,0.17426379,0.16238588,0.2550484,0.18136597,0.17603675,0.16920991
2019-51,0.2890418,0.28487736,0.28715155,0.3192371,0.28068954,0.28467652,0.238725
2019-52,0.3929621,0.3820597,0.41480651,0.39923078,0.3946209,0.38459545,0.4415056
2020-01,0.47687453,0.44909787,0.45716575,0.4521848,0.44294575,0.4409676,0.5235673
2020-02,0.4667874,0.44111696,0.45553133,0.44532442,0.47712553,0.45557326,0.44489658
2020-03,0.4684088,0.46002004,0.45239782,0.4282261,0.47750112,0.47302845,0.4140387
2020-04,0.47060362,0.45007786,0.45874986,0.45352292,0.48313376,0.48826882,0.45506954
2020-05,0.51095295,0.50804055,0.48288232,0.47056,0.5017759,0.50530916,0.5262801
2020-06,0.54808915,0.5482174,0.49739775,0.51051456,0.51680964,0.52559674,0.59477794
2020-07,0.51152164,0.5243521,0.5125028,0.5006954,0.5055223,0.53111535,0.49542218
2020-08,0.50428575,0.5068106,0.49176294,0.5092971,0.50161034,0.50698507,0.49542218
2020-09,0.43030974,0.41757604,0.4431312,0.459531,0.4260667,0.45700938,0.43370637
2020-10,0.36095306,0.35487086,0.36963964,0.39318836,0.36858475,0.37625307,0.3886063
2020-11,0.27298734,0.24699385,0.28043017,0.25137883,0.26433608,0.290486,0.27907768
2020-12,0.12160246,0.13270745,0.11940571,0.14980978,0.11119046,0.14154685,0.12275348
2020-13,0.051178023,0.04007682,0.04170935,0.022750333,0.034503117,0.036853112,0.030179722
2020-14,0.020859044,0.015709497,0.024400126,-0.011817307,0.0111371875,0.012798488,0.011529332
2020-15,0.00072631426,0.003947245,0.011386022,0.0034624543,0.007829297,0.003434658,0.0050864704
2020-16,0.0007028319,0.0023711994,0.009205531,0.008774957,0.007749237,0.00025993586,0.0061037643
2020-17,-0.0010365229,-0.00077734515,0.010141753,0.0106638,0.007991586,-0.00041469932,0.0030518821
2020-18,-0.002065692,-0.0013617426,0.011053506,0.0026168432,0.007608913,0.0010258779,0.0
2020-19,-0.0016019382,-0.0017952397,0.011944048,-0.004887199,0.0077598915,0.0006395653,0.0
2020-20,-0.0044033956,-0.0009340476,0.010059621,-0.009775329,0.006702125,0.00036527961,0.0
2020-21,-0.004913343,0.0012915321,0.00051376224,-0.0061459187,0.0034772232,-0.0036258176,0.0
2020-22,-0.003997544,0.00055338815,0.0025982708,-0.00066256337,0.0020284243,-0.0036017597,0.0
2020-23,-0.0019301157,0.00023805164,0.0030702688,0.0016544033,0.0014726892,-0.0022816733,0.0
2020-24,0.00012250431,-0.00036877207,0.001846116,-0.00039004348,-0.00023259968,-4.7646463e-05,0.0
2020-25,-0.0001566913,-0.00022020191,0.001766827,-0.002419684,-0.0007535629,0.0016271621,0.0
2020-26,-0.00022075512,-0.00013496727,0.0017525591,-0.0072149355,-0.00022990629,0.0026164055,0.0
2020-27,-0.00038857572,0.0003004782,0.0027898885,-0.011163862,9.809807e-05,0.004204549,0.0
2020-28,-0.00017399155,0.00094565935,0.0038071238,-0.0081795165,0.0016374141,0.004232615,0.0
2020-29,2.8774142e-05,0.0004844889,0.0038409308,-0.011463494,0.0026204027,0.0045828894,0.0
2020-30,0.0016900226,0.0012403503,0.0030674785,-0.0067931106,0.0030401424,0.005777687,0.0
2020-31,0.0023914538,0.0010723136,0.0035278834,-0.00892233,0.00296133,0.0063994527,0.0
2020-32,0.0039685387,0.00054200925,0.0044637024,-0.0061397795,0.0027199201,0.007674046,0.0
2020-33,0.0030515343,-0.0011312757,0.0025125332,-0.008116094,0.0025067516,0.00837817,0.0
2020-34,0.004162986,-0.0015020501,0.0002787523,-0.0045490004,0.0041425563,0.007906377,0.0
2020-35,0.0044373367,-0.0005544014,-0.00018537045,-0.00040496886,0.0076054186,0.0069205835,0.0
2020-36,0.004779421,0.00081863627,0.00032753497,0.008326851,0.00872954,0.0064308494,0.0
2020-37,0.004835896,0.0021024402,0.0012037307,0.016779348,0.008942947,0.0058914647,0.0
2020-38,0.004205903,0.003430985,0.001275342,0.018876564,0.008319791,0.00608512,0.0
2020-39,0.0036110599,0.0052873474,0.0020774044,0.011554699,0.007668961,0.0061910152,0.0
2020-40,0.0031083766,0.0057668984,0.0012536682,-0.0018508472,0.0064565055,0.0065942407,0.0
2020-41,0.0023047868,0.0056917034,0.00022422522,-0.010660075,0.005087137,0.0070971847,0.000678196
2020-42,0.0023001991,0.0068088714,-0.00016498566,-0.010267879,0.0047843866,0.008347526,0.0016954901
2020-43,0.004206728,0.007382866,0.0017922632,-0.007069424,0.0054683685,0.0073440894,0.002034588
2020-44,0.004945904,0.0065905266,0.003943786,-0.019260082,0.0060628466,0.0048879758,0.002034588
2020-45,0.0058318656,0.0056528356,0.004531488,-0.01977134,0.005767584,0.0035753027,0.004069176
2020-46,0.00835016,0.0050513633,0.004217472,-0.017474532,0.0056995377,0.0010041371,0.004069176
2020-47,0.01024719,0.005105611,0.006877769,-0.014403376,0.007519964,0.00012400001,0.0033909802
2020-48,0.010883385,0.006931994,0.010990057,-0.012195665,0.011489749,0.00070325285,0.002034588
2020-49,0.011476917,0.007431494,0.013443064,-0.008620529,0.015077967,0.0011298731,0.0050864704
2020-50,0.011542877,0.0073046777,0.014484346,-0.0025312826,0.018446669,0.0029325113,0.0030518821
2020-51,0.01190584,0.0071113743,0.015073713,0.0058546476,0.017833289,0.004866138,0.0033909802
2020-52,0.012246154,0.0074961595,0.016580187,0.010510016,0.017776467,0.006890908,0.0044082743
2020-53,0.013681638,0.008120205,0.01937,0.014231354,0.017762803,0.010323264,0.005425568
2021-01,0.015528217,0.008846774,0.021629382,0.018855058,0.019335352,0.017054327,0.0037300782
2021-02,0.016301366,0.01040443,0.023189481,0.027349845,0.02036741,0.025173582,0.002712784
2021-03,0.01725544,0.014729968,0.02383424,0.03662778,0.022529598,0.029414251,0.001356392
2021-04,0.019739753,0.019637153,0.024788808,0.03457529,0.025285956,0.028937109,0.0030518821
2021-05,0.021675376,0.020745024,0.025712408,0.03162318,0.026117219,0.02861046,0.0033909802
2021-06,0.023461133,0.022792337,0.026681736,0.032243058,0.026113542,0.029618531,0.002034588
2021-07,0.023843527,0.023231523,0.027042355,0.032220304,0.025986608,0.029681496,0.001356392
2021-08,0.023808058,0.02333093,0.027103212,0.032428913,0.025896378,0.029816277,0.0016954901
2021-09,0.023878466,0.023406882,0.027159564,0.032595262,0.026037408,0.029759407,0.0030518821
2021-10,0.02397206,0.023527678,0.027204689,0.032059066,0.025900928,0.029599868,0.002034588
2021-11,0.023866592,0.023597036,0.027198292,0.032515876,0.025916213,0.029713526,0.000678196
2021-12,0.023950363,0.023749504,0.027201623,0.03268549,0.026026584,0.029714786,0.001356392
2021-13,0.0239266,0.023551185,0.027154319,0.032294914,0.025923321,0.02973552,0.001017294
2021-14,0.02390717,0.023479624,0.027183194,0.03220728,0.025824592,0.029607967,0.001356392
2021-15,0.024079835,0.023324214,0.027224459,0.032153815,0.02573597,0.02961684,0.000678196
2021-16,0.023958288,0.023147203,0.027193971,0.031818323,0.025629772,0.029610582,0.000678196
2021-17,0.023818336,0.023045631,0.027123515,0.03215699,0.02559587,0.02959346,0.001017294
2021-18,0.02376955,0.023086166,0.027140006,0.032076307,0.025657544,0.029463045,0.0
2021-19,0.023729231,0.022900201,0.02717739,0.03179436,0.025548276,0.029459767,0.0
2021-20,0.023699006,0.022981036,0.027213767,0.03196551,0.025501695,0.029521182,0.0
2021-21,0.023665827,0.022893935,0.027215246,0.031945124,0.02548587,0.02947563,0.0
2021-22,0.023641486,0.022878412,0.027196597,0.031863064,0.025448717,0.029435195,0.0
2021-23,0.023613282,0.022787264,0.02716674,0.031860568,0.02545954,0.029435538,0.0
2021-24,0.023550443,0.022812357,0.027135387,0.03194455,0.025478031,0.02942758,0.0
2021-25,0.023486229,0.022735406,0.027122676,0.031840272,0.025441254,0.0294474,0.0
2021-26,0.023399822,0.022717733,0.027126584,0.031901605,0.025483377,0.029446326,0.0
2021-27,0.023471931,0.02261882,0.02712312,0.032005474,0.025533771,0.029487826,0.0
2021-28,0.02352864,0.022718372,0.027123306,0.032075368,0.02550617,0.029564954,0.0
2021-29,0.023504853,0.02274538,0.027135897,0.03226891,0.025591554,0.02963224,0.0
2021-30,0.023529924,0.022838814,0.027182195,0.03234992,0.025702506,0.02966445,0.0
2021-31,0.023615949,0.022825718,0.027196832,0.03237129,0.025751034,0.029758096,0.0
2021-32,0.023742583,0.022923816,0.02720834,0.032476977,0.025698947,0.029792942,0.0
2021-33,0.023709845,0.022938926,0.027237833,0.032502376,0.025754409,0.029842049,0.0
2021-34,0.023641353,0.022988154,0.027237546,0.03256304,0.025769504,0.029904485,0.0
2021-35,0.02371474,0.023053754,0.0272354,0.03259077,0.025848225,0.029932305,0.0
2021-36,0.0237852,0.023099089,0.027250636,0.032625742,0.0258824,0.02990584,0.0
2021-37,0.02378412,0.023084242,0.027287748,0.032708026,0.02587371,0.029982038,0.0
2021-38,0.023688177,0.023148797,0.027298603,0.03268359,0.02582931,0.029976413,0.0
2021-39,0.023792047,0.023237256,0.027290687,0.032726467,0.0259422,0.030043319,0.0
2021-40,0.023844156,0.02326775,0.027290259,0.03265,0.025953459,0.029975794,0.0016954901
2021-41,0.023823334,0.02329181,0.027302764,0.03267651,0.025919197,0.030016392,0.004069176
2021-42,0.023766413,0.023364475,0.027303908,0.032805987,0.025970424,0.030021392,0.0030518821
2021-43,0.023801025,0.02340302,0.027308192,0.032723866,0.026009616,0.030026078,0.0030518821
2021-44,0.023804117,0.023428084,0.027318966,0.032651916,0.026007386,0.03000059,0.002712784
2021-45,0.0238492,0.023407562,0.027335662,0.032701604,0.02598073,0.029999971,0.005425568
2021-46,0.023832195,0.023471052,0.027326908,0.032742642,0.025995774,0.030005664,0.008138352
2021-47,0.023867412,0.023538413,0.027310017,0.032759257,0.026029492,0.030024983,0.0155985085
2021-48,0.023947611,0.023580853,0.027311683,0.032678463,0.026055925,0.029987752,0.026449645
2021-49,0.023937877,0.02355745,0.02732816,0.032591417,0.026027143,0.029984772,0.04238725
2021-50,0.023928896,0.023564298,0.027328584,0.03265427,0.025996152,0.030005127,0.058663957
2021-51,0.023921685,0.023648934,0.027318027,0.032660984,0.02602592,0.029995017,0.071549684
2021-52,0.023979332,0.023662938,0.02731878,0.03263344,0.026058149,0.029986858,0.09562564
2022-01,0.02398074,0.023637181,0.02732179,0.032599397,0.026056023,0.029971227,0.062394034
2022-02,0.023913626,0.023601385,0.027325597,0.032590248,0.02602258,0.029971309,0.040352665
2022-03,0.023929853,0.023622235,0.027308363,0.032638647,0.026014483,0.029985517,0.024754155
2022-04,0.023932137,0.02367367,0.027312685,0.0325919,0.02603256,0.029957727,0.015937606
2022-05,0.02393895,0.023660216,0.02731482,0.0325422,0.026026892,0.029952392,0.017633097
2022-06,0.023908215,0.023640934,0.027300078,0.03252987,0.026025692,0.029927507,0.018311292
2022-07,0.023901286,0.023647122,0.027284835,0.032523975,0.026001425,0.02990584,0.022041371
2022-08,0.02390679,0.02365597,0.027285557,0.032525606,0.0260147,0.029911526,0.02746694
2022-09,0.02392542,0.023665339,0.027299069,0.03248457,0.025990738,0.029897936,0.034927096
2022-10,0.023941055,0.02360861,0.02730276,0.03247711,0.025946965,0.029847495,0.040691763
2022-11,0.02401438,0.023562174,0.027269617,0.032503262,0.025931133,0.029821672,0.06137674
2022-12,0.024074841,0.023520192,0.027271505,0.032428257,0.025866223,0.029794164,0.07087149
2022-13,0.024081308,0.023437528,0.027275328,0.03232742,0.02583815,0.029814921,0.094608344
2022-14,0.024098244,0.023356143,0.027304262,0.032122403,0.02576693,0.029791787,0.10410309
2022-15,0.024320565,0.023107544,0.027290728,0.032137476,0.02580569,0.029980384,0.10512038
2022-16,0.024631115,0.023304645,0.027517136,0.03182579,0.025641225,0.029877864,0.11563242
2022-17,0.024800636,0.022993673,0.02756381,0.032560624,0.025490843,0.029766247,0.1193625
2022-18,0.024853516,0.022532629,0.027474124,0.033593047,0.025142252,0.029723145,0.10647678
2022-19,0.023568304,0.021840662,0.027631748,0.03289261,0.024572134,0.029377408,0.1017294
2022-20,0.022923056,0.02036338,0.027369976,0.03340268,0.024055358,0.029850945,0.07426246
2022-21,0.022117581,0.022181632,0.028171834,0.031257015,0.02334366,0.030264512,0.06273313
2022-22,0.024225561,0.019300463,0.029500807,0.030378707,0.024134867,0.035628743,0.04781282
2022-23,0.02694782,0.01970032,0.028524972,0.015728615,0.025185239,0.036043145,0.031536113
2022-24,0.03088104,0.016048418,0.028812472,0.022616755,0.025311809,0.035662368,0.0
2022-25,0.04143962,0.036638677,0.036426783,0.062250465,0.026958933,0.03857533,0.0
2022-26,0.07127483,0.108774126,0.0670051,0.119062334,0.03246375,0.038388804,0.0
2022-27,0.048904896,0.17977129,0.15054952,0.19503687,0.03392238,0.03126394,0.0
2022-28,0.051931217,0.12047473,0.156562,0.22393607,0.034482714,0.031047858,0.0
2022-29,0.018349223,0.092545435,0.11327556,0.2282166,0.03061242,0.024896152,0.0
2022-30,0.020810835,0.08986342,0.07111647,0.20654964,0.02660935,0.026511304,0.0
2022-31,0.012695551,0.06505065,0.06854747,0.1386955,0.024639748,0.029509373,0.0
2022-32,0.018429227,0.05306775,0.06660522,0.08013337,0.025195338,0.041390296,0.0
2022-33,0.01245814,0.03739126,0.065954186,0.031673208,0.029047461,0.04847627,0.0
2022-34,0.013374161,0.035226554,0.067737445,0.04477486,0.03952329,0.0557339,0.0
2022-35,0.013955915,0.027798679,0.065486304,0.07686942,0.0438957,0.062634125,0.0
2022-36,0.012046153,0.031212386,0.06892456,0.09726055,0.04318621,0.073049806,0.0
2022-37,0.015870806,0.045558892,0.07439936,0.14197156,0.061679423,0.082165256,0.0
2022-38,0.021269402,0.051567383,0.073514424,0.120776415,0.066834405,0.091639884,0.0
2022-39,0.04061322,0.09085299,0.10144559,0.16383581,0.08828607,0.1028903,0.0
2022-40,0.05679234,0.15389179,0.13538711,0.20489153,0.16326976,0.13992834,0.043743644
2022-41,0.11817365,0.35145152,0.256865,0.26341885,0.31321624,0.25827697,0.056629367
2022-42,0.2206525,0.4244266,0.28713247,0.3218884,0.45264125,0.33328953,0.09494744
2022-43,0.38443026,0.5381745,0.4594255,0.38931203,0.60619426,0.40260774,0.17395727
2022-44,0.45386216,0.61500204,0.5676594,0.41237295,0.7208947,0.55068636,0.24618515
2022-45,0.47483975,0.6775303,0.6196407,0.42581165,0.7959668,0.677073,0.31943032
2022-46,0.5703011,0.7899548,0.62176263,0.45002854,0.87620467,0.70150197,0.38589352
2022-47,0.6600037,0.76754165,0.7188695,0.5271446,0.9149631,0.7679804,0.6876908
2022-48,0.7542495,0.7142317,0.7705171,0.6370105,0.8905102,0.79945135,0.8572398
2022-49,0.82664067,0.60859454,0.7876817,0.74624544,0.87356186,0.81818324,0.7199051
2022-50,0.88269097,0.50716186,0.7274326,0.81512314,0.7972333,0.83620495,0.62868774
2022-51,0.8447323,0.44954157,0.67879903,0.82037485,0.76736677,0.8110492,0.5510343
2022-52,0.8405699,0.4083461,0.58256274,0.82820535,0.7275908,0.85750777,0.5045778
2023-01,0.6898857,0.3509824,0.5751259,0.74540246,0.66421103,0.8261503,0.29399797
2023-02,0.65223664,0.3574282,0.554033,0.7048057,0.6063063,0.83022994,0.12614445
2023-03,0.68329936,0.37263438,0.5517537,0.6203701,0.59681857,0.7822493,0.07799254
2023-04,0.5869936,0.3200862,0.5492008,0.65162313,0.58018655,0.7343334,0.046456426
2023-05,0.6217929,0.31963426,0.5141806,0.6133894,0.52583766,0.63296175,0.040691763
2023-06,0.5259242,0.29590806,0.43873397,0.60937005,0.4943406,0.51961094,0.033231605
2023-07,0.44964314,0.26056919,0.3889083,0.53821146,0.4384688,0.42738342,0.029501528
2023-08,0.414668,0.21027535,0.3317108,0.36993825,0.35993478,0.33788893,0.026449645
2023-09,0.23580459,0.14680308,0.26643902,0.20240839,0.21947074,0.21090662,0.023058664
2023-10,0.11578959,0.09656254,0.21668828,0.040419422,0.15103272,0.16239822,0.026788743
